; Number of ROIs: 7
; File Dimension: 3340 x 1683
;
; ROI name: Water-reservior
; ROI rgb value: {0, 255, 255}
; ROI npts: 257
;
; ROI name: Water-Ocean
; ROI rgb value: {0, 0, 196}
; ROI npts: 27053
;
; ROI name: Urban
; ROI rgb value: {240, 155, 0}
; ROI npts: 398
;
; ROI name: Mountain ridge
; ROI rgb value: {36, 36, 36}
; ROI npts: 205
;
; ROI name: Vegetation
; ROI rgb value: {0, 255, 0}
; ROI npts: 32
;
; ROI name: Water-river
; ROI rgb value: {152, 107, 220}
; ROI npts: 90
;
; ROI name: Farmland
; ROI rgb value: {153, 99, 0}
; ROI npts: 36
;
; File X, File Y, Lat, Lon, B1, B2, B3, B4, B5, B6, B7
 2209,  1190,  22.53244773,  114.36298156,  0.042800,  0.041600,  0.021300,  0.014400,  0.012500,  -0.193277,   0.070632
 2208,  1190,  22.53244773,  114.36271207,  0.042900,  0.042500,  0.021100,  0.014100,  0.012700,  -0.198864,   0.052239
 2207,  1190,  22.53244773,  114.36244258,  0.044100,  0.040400,  0.021700,  0.014200,  0.011600,  -0.208914,   0.100775
 2206,  1190,  22.53244773,  114.36217309,  0.044900,  0.033900,  0.021000,  0.012700,  0.010600,  -0.246291,   0.090129
 2205,  1190,  22.53244773,  114.36190360,  0.045000,  0.034200,  0.021600,  0.013100,  0.010400,  -0.244957,   0.114894
 2204,  1190,  22.53244773,  114.36163411,  0.044700,  0.034400,  0.021300,  0.013100,  0.009100,  -0.238372,   0.180180
 2203,  1190,  22.53244773,  114.36136462,  0.044400,  0.034500,  0.021300,  0.013100,  0.010000,  -0.238372,   0.134199
 2202,  1190,  22.53244773,  114.36109513,  0.039800,  0.033800,  0.018800,  0.012600,  0.010700,  -0.197452,   0.081545
 2201,  1190,  22.53244773,  114.36082564,  0.039800,  0.033800,  0.020900,  0.012600,  0.010700,  -0.247761,   0.081545
 2200,  1190,  22.53244773,  114.36055615,  0.043800,  0.033900,  0.020900,  0.013000,  0.011500,  -0.233038,   0.061224
 2199,  1190,  22.53244773,  114.36028666,  0.044500,  0.033700,  0.021300,  0.012600,  0.011200,  -0.256637,   0.058824
 2198,  1190,  22.53244773,  114.36001717,  0.045600,  0.038250,  0.021800,  0.013600,  0.011800,  -0.231638,   0.070866
 2303,  1190,  22.53244773,  114.38831362,  0.036000,  0.032750,  0.016400,  0.012000,  0.007800,  -0.154930,   0.212121
 2295,  1190,  22.53244773,  114.38615770,  0.035300,  0.031350,  0.015700,  0.012400,  0.008700,  -0.117438,   0.175355
 2296,  1190,  22.53244773,  114.38642719,  0.035100,  0.031150,  0.015300,  0.012300,  0.009000,  -0.108696,   0.154930
 2297,  1190,  22.53244773,  114.38669668,  0.035200,  0.031700,  0.015750,  0.012500,  0.009000,  -0.115044,   0.162791
 2298,  1190,  22.53244773,  114.38696617,  0.035050,  0.031650,  0.015250,  0.012100,  0.008650,  -0.115174,   0.166265
 2299,  1190,  22.53244773,  114.38723566,  0.035100,  0.031600,  0.014700,  0.011650,  0.007950,  -0.115750,   0.188776
 2300,  1190,  22.53244773,  114.38750515,  0.035350,  0.031750,  0.015100,  0.012100,  0.007750,  -0.110294,   0.219144
 2301,  1190,  22.53244773,  114.38777464,  0.035050,  0.031450,  0.014750,  0.011550,  0.007650,  -0.121673,   0.203125
 2302,  1190,  22.53244773,  114.38804413,  0.035200,  0.031450,  0.015100,  0.011200,  0.007700,  -0.148289,   0.185185
 2400,  1190,  22.53244773,  114.41445415,  0.044000,  0.035100,  0.018500,  0.012900,  0.007600,  -0.178344,   0.258537
 2399,  1190,  22.53244773,  114.41418466,  0.043900,  0.036600,  0.018600,  0.012400,  0.007600,  -0.200000,   0.240000
 2398,  1190,  22.53244773,  114.41391517,  0.044500,  0.036500,  0.018300,  0.012700,  0.007600,  -0.180645,   0.251232
 2397,  1190,  22.53244773,  114.41364568,  0.040500,  0.034200,  0.017400,  0.012900,  0.007900,  -0.148515,   0.240385
 2396,  1190,  22.53244773,  114.41337619,  0.040900,  0.033000,  0.015800,  0.011200,  0.007600,  -0.170370,   0.191489
 2395,  1190,  22.53244773,  114.41310670,  0.040200,  0.032800,  0.016600,  0.010400,  0.007800,  -0.229630,   0.142857
 2394,  1190,  22.53244773,  114.41283721,  0.040600,  0.032800,  0.017900,  0.011600,  0.007600,  -0.213559,   0.208333
 2393,  1190,  22.53244773,  114.41256772,  0.041200,  0.032800,  0.018300,  0.012300,  0.007900,  -0.196078,   0.217822
 2392,  1190,  22.53244773,  114.41229823,  0.041900,  0.033000,  0.018400,  0.012200,  0.008700,  -0.202614,   0.167464
 2304,  1190,  22.53244773,  114.38858311,  0.036350,  0.031850,  0.016000,  0.012200,  0.007150,  -0.134752,   0.260982
 2305,  1190,  22.53244773,  114.38885260,  0.035650,  0.031650,  0.015650,  0.011550,  0.007300,  -0.150735,   0.225464
 2306,  1190,  22.53244773,  114.38912209,  0.035700,  0.031500,  0.015750,  0.012450,  0.007450,  -0.117021,   0.251256
 2307,  1190,  22.53244773,  114.38939158,  0.035450,  0.031950,  0.016000,  0.011900,  0.007900,  -0.146953,   0.202020
 2308,  1190,  22.53244773,  114.38966107,  0.035450,  0.031950,  0.016000,  0.011900,  0.007900,  -0.146953,   0.202020
 2309,  1190,  22.53244773,  114.38993056,  0.035050,  0.031400,  0.015700,  0.011550,  0.007600,  -0.152294,   0.206266
 2310,  1190,  22.53244773,  114.39020005,  0.034750,  0.030450,  0.015550,  0.010550,  0.007350,  -0.191571,   0.178771
 2311,  1190,  22.53244773,  114.39046954,  0.034650,  0.029650,  0.014750,  0.009800,  0.007350,  -0.201629,   0.142857
 2312,  1190,  22.53244773,  114.39073903,  0.034850,  0.029850,  0.015150,  0.010300,  0.007500,  -0.190570,   0.157303
 2313,  1190,  22.53244773,  114.39100852,  0.035050,  0.030850,  0.016000,  0.011100,  0.007900,  -0.180812,   0.168421
 2314,  1190,  22.53244773,  114.39127801,  0.034700,  0.030500,  0.016100,  0.010950,  0.007900,  -0.190388,   0.161804
 2315,  1190,  22.53244773,  114.39154750,  0.034950,  0.030450,  0.015950,  0.011050,  0.007300,  -0.181481,   0.204360
 2316,  1190,  22.53244773,  114.39181699,  0.036100,  0.032500,  0.016950,  0.012450,  0.007400,  -0.153061,   0.254408
 2317,  1190,  22.53244773,  114.39208648,  0.037350,  0.033350,  0.018100,  0.012900,  0.007600,  -0.167742,   0.258537
 2318,  1190,  22.53244773,  114.39235597,  0.037300,  0.033400,  0.017850,  0.012300,  0.007150,  -0.184080,   0.264782
 2319,  1190,  22.53244773,  114.39262546,  0.037400,  0.033500,  0.017700,  0.012400,  0.007150,  -0.176080,   0.268542
 2320,  1190,  22.53244773,  114.39289495,  0.037150,  0.033250,  0.017350,  0.012000,  0.007250,  -0.182283,   0.246753
 2321,  1190,  22.53244773,  114.39316444,  0.035900,  0.032000,  0.015650,  0.011900,  0.007300,  -0.136116,   0.239583
 2322,  1190,  22.53244773,  114.39343393,  0.035900,  0.032000,  0.015650,  0.011900,  0.007300,  -0.136116,   0.239583
 2323,  1190,  22.53244773,  114.39370342,  0.035550,  0.032700,  0.016300,  0.011000,  0.007250,  -0.194139,   0.205479
 2324,  1190,  22.53244773,  114.39397291,  0.036200,  0.034000,  0.016800,  0.012200,  0.007200,  -0.158621,   0.257732
 2325,  1190,  22.53244773,  114.39424240,  0.037700,  0.034250,  0.017700,  0.012950,  0.007550,  -0.154976,   0.263415
 2326,  1190,  22.53244773,  114.39451189,  0.037000,  0.033350,  0.016900,  0.012300,  0.007700,  -0.157534,   0.230000
 2327,  1190,  22.53244773,  114.39478138,  0.036000,  0.032600,  0.016000,  0.011150,  0.007400,  -0.178637,   0.202156
 2328,  1190,  22.53244773,  114.39505087,  0.037650,  0.034000,  0.017350,  0.012400,  0.007750,  -0.166387,   0.230769
 2329,  1190,  22.53244773,  114.39532036,  0.038050,  0.035850,  0.018000,  0.012850,  0.008050,  -0.166937,   0.229665
 2330,  1190,  22.53244773,  114.39558985,  0.037250,  0.033550,  0.017000,  0.011600,  0.007850,  -0.188811,   0.192802
 2331,  1190,  22.53244773,  114.39585934,  0.036150,  0.033950,  0.017300,  0.011900,  0.008000,  -0.184932,   0.195980
 2332,  1190,  22.53244773,  114.39612883,  0.036950,  0.034050,  0.017550,  0.013100,  0.007700,  -0.145188,   0.259615
 2333,  1190,  22.53244773,  114.39639832,  0.036300,  0.034400,  0.017450,  0.012750,  0.007850,  -0.155629,   0.237864
 2334,  1190,  22.53244773,  114.39666781,  0.037400,  0.034400,  0.017950,  0.011900,  0.008250,  -0.202680,   0.181141
 2335,  1190,  22.53244773,  114.39693730,  0.037400,  0.034400,  0.017950,  0.011900,  0.008250,  -0.202680,   0.181141
 2336,  1190,  22.53244773,  114.39720679,  0.038200,  0.034300,  0.018200,  0.012950,  0.008950,  -0.168539,   0.182648
 2337,  1190,  22.53244773,  114.39747628,  0.038650,  0.034250,  0.017950,  0.012600,  0.008300,  -0.175123,   0.205742
 2338,  1190,  22.53244773,  114.39774577,  0.036950,  0.034350,  0.017650,  0.011650,  0.007750,  -0.204778,   0.201031
 2339,  1190,  22.53244773,  114.39801526,  0.036900,  0.033100,  0.016750,  0.012400,  0.007050,  -0.149228,   0.275064
 2340,  1190,  22.53244773,  114.39828475,  0.036700,  0.032800,  0.016450,  0.012300,  0.006850,  -0.144348,   0.284595
 2341,  1190,  22.53244773,  114.39855424,  0.036600,  0.033400,  0.016600,  0.012250,  0.007050,  -0.150780,   0.269430
 2342,  1190,  22.53244773,  114.39882373,  0.036750,  0.033850,  0.016900,  0.012250,  0.007100,  -0.159520,   0.266150
 2343,  1190,  22.53244773,  114.39909322,  0.037200,  0.033800,  0.017050,  0.012200,  0.007250,  -0.165812,   0.254499
 2344,  1190,  22.53244773,  114.39936271,  0.035700,  0.033100,  0.016350,  0.011600,  0.007600,  -0.169946,   0.208333
 2345,  1190,  22.53244773,  114.39963220,  0.035700,  0.032750,  0.016500,  0.011450,  0.007550,  -0.180680,   0.205263
 2346,  1190,  22.53244773,  114.39990169,  0.036200,  0.033150,  0.016250,  0.011950,  0.007350,  -0.152482,   0.238342
 2347,  1190,  22.53244773,  114.40017118,  0.036600,  0.033500,  0.016750,  0.012550,  0.007300,  -0.143345,   0.264484
 2348,  1190,  22.53244773,  114.40044067,  0.036600,  0.033500,  0.016750,  0.012550,  0.007300,  -0.143345,   0.264484
 2349,  1190,  22.53244773,  114.40071016,  0.037400,  0.033800,  0.017200,  0.012800,  0.007450,  -0.146667,   0.264198
 2350,  1190,  22.53244773,  114.40097965,  0.037450,  0.033950,  0.017400,  0.013100,  0.007550,  -0.140984,   0.268765
 2351,  1190,  22.53244773,  114.40124914,  0.037250,  0.033200,  0.016800,  0.012900,  0.007550,  -0.131313,   0.261614
 2352,  1190,  22.53244773,  114.40151863,  0.036550,  0.032450,  0.016500,  0.011950,  0.007400,  -0.159930,   0.235142
 2353,  1190,  22.53244773,  114.40178812,  0.037100,  0.033100,  0.016200,  0.012150,  0.007950,  -0.142857,   0.208955
 2354,  1190,  22.53244773,  114.40205761,  0.038400,  0.033500,  0.017250,  0.012350,  0.007950,  -0.165541,   0.216749
 2355,  1190,  22.53244773,  114.40232710,  0.039400,  0.033800,  0.018400,  0.012900,  0.008300,  -0.175719,   0.216981
 2356,  1190,  22.53244773,  114.40259659,  0.038550,  0.034750,  0.018400,  0.013150,  0.009100,  -0.166403,   0.182022
 2357,  1190,  22.53244773,  114.40286608,  0.037300,  0.034150,  0.018000,  0.012750,  0.009250,  -0.170732,   0.159091
 2358,  1190,  22.53244773,  114.40313557,  0.038000,  0.033800,  0.017850,  0.012900,  0.008550,  -0.160976,   0.202797
 2359,  1190,  22.53244773,  114.40340506,  0.037500,  0.032000,  0.016800,  0.011900,  0.007400,  -0.170732,   0.233161
 2360,  1190,  22.53244773,  114.40367455,  0.037750,  0.032150,  0.017300,  0.011900,  0.007750,  -0.184932,   0.211196
 2361,  1190,  22.53244773,  114.40394404,  0.037750,  0.032150,  0.017300,  0.011900,  0.007750,  -0.184932,   0.211196
 2362,  1190,  22.53244773,  114.40421353,  0.038800,  0.033500,  0.017950,  0.012900,  0.008050,  -0.163695,   0.231504
 2363,  1190,  22.53244773,  114.40448302,  0.039100,  0.034150,  0.017850,  0.012950,  0.008100,  -0.159091,   0.230404
 2364,  1190,  22.53244773,  114.40475251,  0.039750,  0.033800,  0.018150,  0.012950,  0.007700,  -0.167203,   0.254237
 2365,  1190,  22.53244773,  114.40502200,  0.039050,  0.033600,  0.018250,  0.012850,  0.007600,  -0.173633,   0.256724
 2366,  1190,  22.53244773,  114.40529149,  0.039200,  0.034250,  0.018550,  0.012650,  0.007200,  -0.189103,   0.274559
 2367,  1190,  22.53244773,  114.40556098,  0.039150,  0.033450,  0.018050,  0.012850,  0.007150,  -0.168285,   0.285000
 2368,  1190,  22.53244773,  114.40583047,  0.039050,  0.032800,  0.017300,  0.011900,  0.007250,  -0.184932,   0.242820
 2369,  1190,  22.53244773,  114.40609996,  0.038850,  0.032800,  0.017050,  0.012150,  0.007050,  -0.167808,   0.265625
 2370,  1190,  22.53244773,  114.40636945,  0.037950,  0.031850,  0.016450,  0.010900,  0.007400,  -0.202925,   0.191257
 2371,  1190,  22.53244773,  114.40663894,  0.037500,  0.032150,  0.016000,  0.011150,  0.007200,  -0.178637,   0.215259
 2372,  1190,  22.53244773,  114.40690843,  0.038050,  0.032400,  0.016800,  0.011200,  0.007200,  -0.200000,   0.217391
 2373,  1190,  22.53244773,  114.40717792,  0.037950,  0.032500,  0.017100,  0.011300,  0.007400,  -0.204225,   0.208556
 2374,  1190,  22.53244773,  114.40744741,  0.038450,  0.031950,  0.016400,  0.011350,  0.007750,  -0.181982,   0.188482
 2375,  1190,  22.53244773,  114.40771690,  0.038450,  0.031950,  0.016400,  0.011350,  0.007750,  -0.181982,   0.188482
 2376,  1190,  22.53244773,  114.40798639,  0.037400,  0.031700,  0.016450,  0.010950,  0.007200,  -0.200730,   0.206612
 2377,  1190,  22.53244773,  114.40825588,  0.037450,  0.031600,  0.016150,  0.011300,  0.007300,  -0.176685,   0.215054
 2378,  1190,  22.53244773,  114.40852537,  0.041100,  0.033400,  0.018500,  0.011800,  0.007700,  -0.221122,   0.210256
 2379,  1190,  22.53244773,  114.40879486,  0.041500,  0.033400,  0.018400,  0.011700,  0.007700,  -0.222591,   0.206186
 2380,  1190,  22.53244773,  114.40906435,  0.040500,  0.033400,  0.018000,  0.011800,  0.007700,  -0.208054,   0.210256
 2381,  1190,  22.53244773,  114.40933384,  0.041200,  0.033000,  0.018300,  0.012100,  0.007100,  -0.203947,   0.260417
 2382,  1190,  22.53244773,  114.40960333,  0.041300,  0.033200,  0.018300,  0.012400,  0.007700,  -0.192182,   0.233831
 2383,  1190,  22.53244773,  114.40987282,  0.041200,  0.033400,  0.018700,  0.012600,  0.008000,  -0.194888,   0.223301
 2384,  1190,  22.53244773,  114.41014231,  0.041600,  0.033300,  0.018500,  0.012400,  0.008100,  -0.197411,   0.209756
 2385,  1190,  22.53244773,  114.41041180,  0.041300,  0.033600,  0.018200,  0.012600,  0.008300,  -0.181818,   0.205742
 2386,  1190,  22.53244773,  114.41068129,  0.041800,  0.033900,  0.018800,  0.011500,  0.008300,  -0.240924,   0.161616
 2387,  1190,  22.53244773,  114.41095078,  0.042100,  0.033300,  0.017700,  0.012500,  0.009000,  -0.172185,   0.162791
 2388,  1190,  22.53244773,  114.41122027,  0.042100,  0.033300,  0.017700,  0.012500,  0.009000,  -0.172185,   0.162791
 2389,  1190,  22.53244773,  114.41148976,  0.041800,  0.034100,  0.018600,  0.014000,  0.009300,  -0.141104,   0.201717
 2390,  1190,  22.53244773,  114.41175925,  0.041300,  0.036100,  0.018800,  0.012300,  0.008900,  -0.209003,   0.160377
 2294,  1190,  22.53244773,  114.38588821,  0.035300,  0.031350,  0.015700,  0.012400,  0.008700,  -0.117438,   0.175355
 2391,  1190,  22.53244773,  114.41202874,  0.041900,  0.034200,  0.018500,  0.012300,  0.008900,  -0.201299,   0.160377
 2379,  1191,  22.53217824,  114.40879486,  0.041700,  0.033400,  0.018100,  0.012100,  0.008200,  -0.198675,   0.192118
 2380,  1191,  22.53217824,  114.40906435,  0.040700,  0.033400,  0.018400,  0.012200,  0.007300,  -0.202614,   0.251282
 2381,  1191,  22.53217824,  114.40933384,  0.041100,  0.033300,  0.018300,  0.011800,  0.007300,  -0.215947,   0.235602
 2382,  1191,  22.53217824,  114.40960333,  0.040700,  0.033300,  0.017900,  0.012100,  0.007900,  -0.193333,   0.210000
 2383,  1191,  22.53217824,  114.40987282,  0.041700,  0.033200,  0.018200,  0.012100,  0.007900,  -0.201320,   0.210000
 2384,  1191,  22.53217824,  114.41014231,  0.041200,  0.032800,  0.018100,  0.012300,  0.008100,  -0.190789,   0.205882
 2385,  1191,  22.53217824,  114.41041180,  0.041600,  0.033300,  0.018300,  0.012200,  0.008800,  -0.200000,   0.161905
 2386,  1191,  22.53217824,  114.41068129,  0.041900,  0.033500,  0.018500,  0.011800,  0.008900,  -0.221122,   0.140097
 2387,  1191,  22.53217824,  114.41095078,  0.041000,  0.033600,  0.018300,  0.013800,  0.008900,  -0.140187,   0.215859
 2388,  1191,  22.53217824,  114.41122027,  0.041000,  0.033600,  0.018300,  0.013800,  0.008900,  -0.140187,   0.215859
 2389,  1191,  22.53217824,  114.41148976,  0.041500,  0.033900,  0.018400,  0.013200,  0.009100,  -0.164557,   0.183857
 2390,  1191,  22.53217824,  114.41175925,  0.041300,  0.034300,  0.017100,  0.012200,  0.008900,  -0.167235,   0.156398
 2391,  1191,  22.53217824,  114.41202874,  0.041100,  0.034200,  0.018400,  0.011700,  0.008000,  -0.222591,   0.187817
 2392,  1191,  22.53217824,  114.41229823,  0.041100,  0.033700,  0.018400,  0.011800,  0.007400,  -0.218543,   0.229167
 2393,  1191,  22.53217824,  114.41256772,  0.041200,  0.033100,  0.018700,  0.011800,  0.007400,  -0.226230,   0.229167
 2394,  1191,  22.53217824,  114.41283721,  0.041100,  0.033100,  0.017200,  0.011100,  0.007700,  -0.215548,   0.180851
 2395,  1191,  22.53217824,  114.41310670,  0.041200,  0.033200,  0.014900,  0.011100,  0.007900,  -0.146154,   0.168421
 2396,  1191,  22.53217824,  114.41337619,  0.041000,  0.032900,  0.016300,  0.012400,  0.007700,  -0.135889,   0.233831
 2397,  1191,  22.53217824,  114.41364568,  0.040300,  0.033600,  0.017000,  0.012400,  0.007800,  -0.156463,   0.227723
 2398,  1191,  22.53217824,  114.41391517,  0.044500,  0.037000,  0.018700,  0.012400,  0.007600,  -0.202572,   0.240000
 2399,  1191,  22.53217824,  114.41418466,  0.044500,  0.036600,  0.018600,  0.012800,  0.007600,  -0.184713,   0.254902
 2400,  1191,  22.53217824,  114.41445415,  0.043900,  0.034600,  0.018600,  0.012400,  0.007600,  -0.200000,   0.240000
 2302,  1191,  22.53217824,  114.38804413,  0.035700,  0.031400,  0.015250,  0.010550,  0.007250,  -0.182171,   0.185393
 2301,  1191,  22.53217824,  114.38777464,  0.035450,  0.031350,  0.014700,  0.010750,  0.007250,  -0.155206,   0.194444
 2300,  1191,  22.53217824,  114.38750515,  0.035350,  0.032100,  0.015050,  0.012000,  0.007800,  -0.112754,   0.212121
 2299,  1191,  22.53217824,  114.38723566,  0.035550,  0.032350,  0.015550,  0.012250,  0.007850,  -0.118705,   0.218905
 2298,  1191,  22.53217824,  114.38696617,  0.035100,  0.031700,  0.015000,  0.011950,  0.008400,  -0.113173,   0.174447
 2297,  1191,  22.53217824,  114.38669668,  0.035350,  0.031950,  0.015950,  0.012400,  0.008750,  -0.125220,   0.172577
 2296,  1191,  22.53217824,  114.38642719,  0.035450,  0.031450,  0.015800,  0.012350,  0.008800,  -0.122558,   0.167849
 2295,  1191,  22.53217824,  114.38615770,  0.035050,  0.031750,  0.015550,  0.012050,  0.008700,  -0.126812,   0.161446
 2294,  1191,  22.53217824,  114.38588821,  0.035050,  0.031750,  0.015550,  0.012050,  0.008700,  -0.126812,   0.161446
 2293,  1191,  22.53217824,  114.38561872,  0.035300,  0.031850,  0.016800,  0.012350,  0.009250,  -0.152659,   0.143519
 2292,  1191,  22.53217824,  114.38534923,  0.035650,  0.032050,  0.016600,  0.012750,  0.009750,  -0.131175,   0.133333
 2291,  1191,  22.53217824,  114.38507974,  0.035550,  0.032300,  0.016400,  0.012450,  0.009150,  -0.136915,   0.152778
 2290,  1191,  22.53217824,  114.38481025,  0.035750,  0.032100,  0.016450,  0.012250,  0.009000,  -0.146341,   0.152941
 2289,  1191,  22.53217824,  114.38454076,  0.035550,  0.032250,  0.015700,  0.012300,  0.008400,  -0.121429,   0.188406
 2288,  1191,  22.53217824,  114.38427127,  0.035950,  0.032150,  0.016200,  0.012950,  0.009000,  -0.111492,   0.179954
 2287,  1191,  22.53217824,  114.38400178,  0.035600,  0.031800,  0.015350,  0.012400,  0.008600,  -0.106306,   0.180952
 2286,  1191,  22.53217824,  114.38373229,  0.036050,  0.032250,  0.016050,  0.012450,  0.008650,  -0.126316,   0.180095
 2285,  1191,  22.53217824,  114.38346280,  0.036350,  0.031950,  0.016850,  0.012500,  0.008500,  -0.148211,   0.190476
 2284,  1191,  22.53217824,  114.38319331,  0.035850,  0.032150,  0.016150,  0.012550,  0.008950,  -0.125436,   0.167442
 2283,  1191,  22.53217824,  114.38292382,  0.035500,  0.031700,  0.015500,  0.012500,  0.008250,  -0.107143,   0.204819
 2282,  1191,  22.53217824,  114.38265433,  0.035950,  0.032250,  0.015650,  0.012000,  0.008150,  -0.132007,   0.191067
 2281,  1191,  22.53217824,  114.38238484,  0.035950,  0.032250,  0.015650,  0.012000,  0.008150,  -0.132007,   0.191067
 2280,  1191,  22.53217824,  114.38211535,  0.036500,  0.031600,  0.015950,  0.011850,  0.007450,  -0.147482,   0.227979
 2279,  1191,  22.53217824,  114.38184586,  0.036950,  0.031650,  0.015900,  0.011250,  0.007150,  -0.171271,   0.222826
 2278,  1191,  22.53217824,  114.38157637,  0.036950,  0.031650,  0.016150,  0.010950,  0.006850,  -0.191882,   0.230337
 2277,  1191,  22.53217824,  114.38130688,  0.036650,  0.032350,  0.015550,  0.010850,  0.006450,  -0.178030,   0.254335
 2276,  1191,  22.53217824,  114.38103739,  0.036950,  0.033950,  0.017150,  0.012350,  0.006850,  -0.162712,   0.286458
 2275,  1191,  22.53217824,  114.38076790,  0.038950,  0.035050,  0.019050,  0.012550,  0.007600,  -0.205696,   0.245658
 2274,  1191,  22.53217824,  114.38049841,  0.038450,  0.033200,  0.018050,  0.012350,  0.008850,  -0.187500,   0.165094
 2273,  1191,  22.53217824,  114.38022892,  0.038150,  0.033450,  0.017650,  0.012700,  0.008200,  -0.163097,   0.215311
 2272,  1191,  22.53217824,  114.37995943,  0.038200,  0.033200,  0.018000,  0.012150,  0.009450,  -0.194030,   0.125000
 2271,  1191,  22.53217824,  114.37968994,  0.038400,  0.033000,  0.017800,  0.012700,  0.009200,  -0.167213,   0.159817
 2270,  1191,  22.53217824,  114.37942045,  0.037900,  0.032350,  0.017100,  0.012450,  0.008250,  -0.157360,   0.202899
 2269,  1191,  22.53217824,  114.37915096,  0.037900,  0.033050,  0.017850,  0.012550,  0.009400,  -0.174342,   0.143508
 2268,  1191,  22.53217824,  114.37888147,  0.038250,  0.033750,  0.018300,  0.012550,  0.009900,  -0.186386,   0.118040
 2267,  1191,  22.53217824,  114.37861198,  0.038250,  0.033750,  0.018300,  0.012550,  0.009900,  -0.186386,   0.118040
 2266,  1191,  22.53217824,  114.37834249,  0.039050,  0.033850,  0.017950,  0.013300,  0.009100,  -0.148800,   0.187500
 2265,  1191,  22.53217824,  114.37807300,  0.038950,  0.033450,  0.018250,  0.013100,  0.009250,  -0.164274,   0.172260
 2264,  1191,  22.53217824,  114.37780351,  0.039150,  0.032750,  0.018200,  0.012800,  0.009650,  -0.174194,   0.140312
 2263,  1191,  22.53217824,  114.37753402,  0.039350,  0.033300,  0.018150,  0.013250,  0.009900,  -0.156051,   0.144708
 2262,  1191,  22.53217824,  114.37726453,  0.038400,  0.033350,  0.017850,  0.013150,  0.008950,  -0.151613,   0.190045
 2261,  1191,  22.53217824,  114.37699504,  0.038400,  0.033900,  0.018400,  0.012950,  0.009300,  -0.173844,   0.164045
 2260,  1191,  22.53217824,  114.37672555,  0.038150,  0.034400,  0.018050,  0.012750,  0.007900,  -0.172078,   0.234867
 2259,  1191,  22.53217824,  114.37645606,  0.039100,  0.035500,  0.018400,  0.013000,  0.007600,  -0.171975,   0.262136
 2258,  1191,  22.53217824,  114.37618657,  0.039150,  0.035600,  0.018900,  0.012950,  0.008800,  -0.186813,   0.190805
 2257,  1191,  22.53217824,  114.37591708,  0.039750,  0.035400,  0.019350,  0.012500,  0.007250,  -0.215071,   0.265823
 2256,  1191,  22.53217824,  114.37564759,  0.040400,  0.035000,  0.019050,  0.011950,  0.006750,  -0.229032,   0.278075
 2255,  1191,  22.53217824,  114.37537810,  0.040150,  0.034750,  0.018950,  0.012100,  0.007050,  -0.220612,   0.263708
 2254,  1191,  22.53217824,  114.37510861,  0.040150,  0.034750,  0.018950,  0.012100,  0.007050,  -0.220612,   0.263708
 2253,  1191,  22.53217824,  114.37483912,  0.040500,  0.034700,  0.018450,  0.013050,  0.008400,  -0.171429,   0.216783
 2252,  1191,  22.53217824,  114.37456963,  0.040000,  0.035000,  0.018600,  0.013100,  0.008450,  -0.173502,   0.215777
 2251,  1191,  22.53217824,  114.37430014,  0.040150,  0.035350,  0.018900,  0.012400,  0.006900,  -0.207668,   0.284974
 2250,  1191,  22.53217824,  114.37403065,  0.039950,  0.035600,  0.019350,  0.012150,  0.006850,  -0.228571,   0.278947
 2249,  1191,  22.53217824,  114.37376116,  0.040250,  0.035650,  0.019400,  0.013200,  0.008250,  -0.190184,   0.230769
 2248,  1191,  22.53217824,  114.37349167,  0.040700,  0.035250,  0.020500,  0.013950,  0.009400,  -0.190131,   0.194861
 2247,  1191,  22.53217824,  114.37322218,  0.040500,  0.035600,  0.020000,  0.013800,  0.011900,  -0.183432,   0.073930
 2246,  1191,  22.53217824,  114.37295269,  0.040100,  0.035600,  0.019500,  0.012300,  0.007700,  -0.226415,   0.230000
 2245,  1191,  22.53217824,  114.37268320,  0.039200,  0.035200,  0.020000,  0.012600,  0.006800,  -0.226994,   0.298969
 2244,  1191,  22.53217824,  114.37241371,  0.040000,  0.035800,  0.020300,  0.011900,  0.007500,  -0.260870,   0.226804
 2243,  1191,  22.53217824,  114.37214422,  0.041700,  0.035900,  0.019700,  0.014300,  0.009800,  -0.158824,   0.186722
 2242,  1191,  22.53217824,  114.37187473,  0.041500,  0.035700,  0.020000,  0.014100,  0.011500,  -0.173021,   0.101563
 2241,  1191,  22.53217824,  114.37160524,  0.041700,  0.036000,  0.020300,  0.013900,  0.009400,  -0.187135,   0.193133
 2240,  1191,  22.53217824,  114.37133575,  0.044100,  0.037600,  0.021100,  0.015150,  0.011650,  -0.164138,   0.130597
 2239,  1191,  22.53217824,  114.37106626,  0.044250,  0.038050,  0.021050,  0.014650,  0.010900,  -0.179272,   0.146771
 2238,  1191,  22.53217824,  114.37079677,  0.044250,  0.038550,  0.020700,  0.014300,  0.009450,  -0.182857,   0.204211
 2236,  1191,  22.53217824,  114.37025779,  0.044100,  0.038450,  0.021050,  0.013500,  0.007750,  -0.218524,   0.270588
 2235,  1191,  22.53217824,  114.36998830,  0.043700,  0.038900,  0.021000,  0.014050,  0.009650,  -0.198288,   0.185654
 2234,  1191,  22.53217824,  114.36971881,  0.043700,  0.039000,  0.021150,  0.014550,  0.010700,  -0.184874,   0.152475
